transaction_id,customer_id,product_id,quantity,unit_price,discount_rate,total_amount,transaction_date,payment_method,status
TXN_002974,CUST_0817,PROD_0026,5,696.24,0.22,2715.34,2025-06-05,E-wallet,Pending
TXN_002975,CUST_0063,PROD_0035,3,985.42,0.06,2778.88,2025-05-23,Debit Card,Pending
TXN_002976,CUST_0072,PROD_0088,5,185.81,0.15,789.69,2025-05-25,Bank Transfer,Completed
TXN_002977,CUST_0937,PROD_0113,1,727.93,0.07,676.97,2025-05-26,Bank Transfer,Cancelled
TXN_002978,CUST_0252,PROD_0054,3,424.45,0.07,1184.22,2025-05-18,Credit Card,Cancelled
TXN_002979,CUST_0008,PROD_0161,3,366.61,0.16,923.86,2025-05-10,Bank Transfer,Completed
TXN_002980,CUST_0376,PROD_0163,3,853.48,0.14,2201.98,2025-05-30,Credit Card,Cancelled
TXN_002981,CUST_0343,PROD_0099,4,403.18,0.07,1499.83,2025-05-22,Debit Card,Pending
TXN_002982,CUST_0356,PROD_0030,1,110.41,0.11,98.26,2025-05-30,Bank Transfer,Cancelled
TXN_002983,CUST_0629,PROD_0011,2,156.23,0.25,234.34,2025-05-08,Debit Card,Pending
TXN_002984,CUST_0498,PROD_0047,4,645.45,0.01,2555.98,2025-06-01,Bank Transfer,Cancelled
TXN_002985,CUST_0388,PROD_0105,1,807.38,0.1,726.64,2025-05-30,E-wallet,Completed
TXN_002986,CUST_0534,PROD_0022,4,643.25,0.24,1955.48,2025-05-29,Credit Card,Cancelled
TXN_002987,CUST_0700,PROD_0106,1,683.95,0.01,677.11,2025-06-03,Bank Transfer,Pending
TXN_002988,CUST_0650,PROD_0053,3,235.24,0.16,592.8,2025-05-11,E-wallet,Pending
TXN_002989,CUST_0849,PROD_0068,1,925.68,0.29,657.23,2025-06-03,Credit Card,Completed
TXN_002990,CUST_0686,PROD_0144,5,57.75,0.0,288.75,2025-05-22,Debit Card,Completed
TXN_002991,CUST_0271,PROD_0037,4,165.53,0.13,576.04,2025-05-24,Debit Card,Cancelled
TXN_002992,CUST_0894,PROD_0027,3,723.21,0.19,1757.4,2025-05-16,E-wallet,Pending
TXN_002993,CUST_0119,PROD_0136,5,344.46,0.07,1601.74,2025-05-27,Debit Card,Completed
TXN_002994,CUST_0590,PROD_0106,5,683.95,0.24,2599.01,2025-05-24,Bank Transfer,Pending
TXN_002995,CUST_0267,PROD_0178,5,438.52,0.19,1776.01,2025-05-15,Credit Card,Cancelled
TXN_002996,CUST_0178,PROD_0045,5,845.33,0.16,3550.39,2025-05-10,E-wallet,Cancelled
TXN_002997,CUST_0522,PROD_0117,3,852.7,0.26,1892.99,2025-05-13,E-wallet,Completed
TXN_002998,CUST_0877,PROD_0181,2,21.53,0.25,32.3,2025-05-13,E-wallet,Cancelled
TXN_002999,CUST_0767,PROD_0117,2,852.7,0.25,1279.05,2025-06-03,Bank Transfer,Pending
TXN_003000,CUST_0910,PROD_0051,1,159.62,0.19,129.29,2025-05-24,Credit Card,Completed
TXN_003001,CUST_0776,PROD_0099,3,403.18,0.23,931.35,2025-05-13,Credit Card,Completed
TXN_003002,CUST_0313,PROD_0054,5,424.45,0.15,1803.91,2025-05-21,Credit Card,Cancelled
TXN_003003,CUST_0506,PROD_0053,5,235.24,0.14,1011.53,2025-05-17,E-wallet,Cancelled
TXN_003004,CUST_0228,PROD_0188,2,111.62,0.06,209.85,2025-05-28,Bank Transfer,Pending
TXN_003005,CUST_0015,PROD_0065,1,788.69,0.07,733.48,2025-06-06,Credit Card,Cancelled
TXN_003006,CUST_0936,PROD_0029,3,882.95,0.06,2489.92,2025-05-11,Bank Transfer,Completed
TXN_003007,CUST_0191,PROD_0140,2,593.8,0.12,1045.09,2025-05-26,E-wallet,Completed
TXN_003008,CUST_0994,PROD_0011,3,156.23,0.02,459.32,2025-05-10,Debit Card,Completed
TXN_003009,CUST_0916,PROD_0022,5,643.25,0.01,3184.09,2025-05-17,E-wallet,Pending
TXN_003010,CUST_0473,PROD_0035,1,985.42,0.08,906.59,2025-05-29,Credit Card,Completed
TXN_003011,CUST_0058,PROD_0182,4,853.35,0.21,2696.59,2025-05-11,E-wallet,Completed
TXN_003012,CUST_0579,PROD_0056,2,400.86,0.08,737.58,2025-05-13,Debit Card,Cancelled
TXN_003013,CUST_0659,PROD_0020,1,852.25,0.19,690.32,2025-05-15,E-wallet,Completed
TXN_003014,CUST_0978,PROD_0163,2,853.48,0.04,1638.68,2025-05-29,Bank Transfer,Completed
TXN_003015,CUST_0602,PROD_0187,5,452.6,0.14,1946.18,2025-05-14,Bank Transfer,Pending
TXN_003016,CUST_0887,PROD_0148,4,626.57,0.06,2355.9,2025-06-01,E-wallet,Completed
TXN_003017,CUST_0508,PROD_0077,2,143.04,0.06,268.92,2025-06-06,E-wallet,Cancelled
TXN_003018,CUST_0662,PROD_0173,2,488.25,0.05,927.67,2025-06-03,Credit Card,Cancelled
TXN_003019,CUST_0849,PROD_0160,1,59.58,0.01,58.98,2025-05-28,Bank Transfer,Cancelled
TXN_003020,CUST_0442,PROD_0026,4,696.24,0.06,2617.86,2025-05-22,Credit Card,Completed
TXN_003021,CUST_0560,PROD_0103,4,268.54,0.21,848.59,2025-06-01,Credit Card,Completed
TXN_003022,CUST_0798,PROD_0009,1,918.72,0.18,753.35,2025-05-13,Debit Card,Pending
TXN_003023,CUST_0915,PROD_0107,2,997.49,0.02,1955.08,2025-05-26,Debit Card,Pending
TXN_003024,CUST_0982,PROD_0140,5,593.8,0.01,2939.31,2025-05-27,Bank Transfer,Pending
TXN_003025,CUST_0620,PROD_0081,1,793.58,0.02,777.71,2025-05-22,Debit Card,Completed
TXN_003026,CUST_0342,PROD_0145,1,386.45,0.01,382.59,2025-05-23,Debit Card,Cancelled
TXN_003027,CUST_0473,PROD_0023,2,337.86,0.23,520.3,2025-06-05,Bank Transfer,Completed
TXN_003028,CUST_0165,PROD_0024,1,982.56,0.06,923.61,2025-05-11,Bank Transfer,Cancelled
TXN_003029,CUST_0043,PROD_0191,5,658.05,0.14,2829.61,2025-06-04,Bank Transfer,Pending
TXN_003030,CUST_0146,PROD_0048,1,886.64,0.01,877.77,2025-05-11,E-wallet,Pending
TXN_003031,CUST_0892,PROD_0182,3,853.35,0.22,1996.84,2025-05-12,Credit Card,Pending
TXN_003032,CUST_0114,PROD_0146,2,704.85,0.16,1184.15,2025-06-04,Bank Transfer,Completed
TXN_003033,CUST_0466,PROD_0066,3,783.87,0.07,2187.0,2025-06-05,Debit Card,Completed
TXN_003034,CUST_0778,PROD_0078,3,276.73,0.26,614.34,2025-05-08,Debit Card,Completed
TXN_003035,CUST_0370,PROD_0037,1,165.53,0.19,134.08,2025-06-06,Debit Card,Pending
TXN_003036,CUST_0186,PROD_0055,5,882.84,0.08,4061.06,2025-06-04,Debit Card,Cancelled
TXN_003037,CUST_0936,PROD_0171,1,681.61,0.18,558.92,2025-05-28,Bank Transfer,Pending
TXN_003038,CUST_0905,PROD_0047,4,645.45,0.19,2091.26,2025-05-31,Debit Card,Pending
TXN_003039,CUST_0657,PROD_0161,3,366.61,0.09,1000.85,2025-05-30,Debit Card,Pending
TXN_003040,CUST_0419,PROD_0021,4,190.26,0.18,624.05,2025-05-28,Credit Card,Cancelled
TXN_003041,CUST_0138,PROD_0070,3,389.21,0.25,875.72,2025-05-26,E-wallet,Completed
TXN_003042,CUST_0392,PROD_0010,2,719.77,0.03,1396.35,2025-05-19,Credit Card,Pending
TXN_003043,CUST_0979,PROD_0138,5,173.23,0.28,623.63,2025-06-04,Debit Card,Pending
TXN_003044,CUST_0554,PROD_0104,3,158.43,0.22,370.73,2025-05-12,Bank Transfer,Pending
TXN_003045,CUST_0491,PROD_0143,4,994.73,0.24,3023.98,2025-05-08,Bank Transfer,Completed
TXN_003046,CUST_0220,PROD_0119,4,890.53,0.3,2493.48,2025-05-08,Credit Card,Cancelled
TXN_003047,CUST_0539,PROD_0069,3,868.8,0.14,2241.5,2025-06-06,Debit Card,Pending
TXN_003048,CUST_0841,PROD_0169,5,699.21,0.29,2482.2,2025-05-19,Credit Card,Cancelled
TXN_003049,CUST_0034,PROD_0126,3,580.52,0.19,1410.66,2025-05-19,Debit Card,Completed
TXN_003050,CUST_0448,PROD_0077,1,143.04,0.02,140.18,2025-05-19,Debit Card,Pending
TXN_003051,CUST_0623,PROD_0187,2,452.6,0.25,678.9,2025-05-12,E-wallet,Completed
TXN_003052,CUST_0286,PROD_0139,3,232.08,0.15,591.8,2025-05-29,Bank Transfer,Completed
TXN_003053,CUST_0517,PROD_0041,1,841.46,0.07,782.56,2025-05-21,Bank Transfer,Pending
TXN_003054,CUST_0281,PROD_0111,2,307.19,0.04,589.8,2025-05-10,Credit Card,Completed
TXN_003055,CUST_0068,PROD_0043,2,485.53,0.22,757.43,2025-05-22,Debit Card,Completed
TXN_003056,CUST_0368,PROD_0085,1,707.59,0.26,523.62,2025-05-13,Debit Card,Completed
TXN_003057,CUST_0063,PROD_0006,1,546.7,0.16,459.23,2025-05-25,Debit Card,Pending
TXN_003058,CUST_0762,PROD_0183,4,327.43,0.14,1126.36,2025-05-19,Credit Card,Cancelled
TXN_003059,CUST_0005,PROD_0001,5,766.41,0.16,3218.92,2025-05-13,Credit Card,Completed
TXN_003060,CUST_0259,PROD_0031,4,171.03,0.24,519.93,2025-06-06,Credit Card,Pending
TXN_003061,CUST_0582,PROD_0193,2,564.55,0.25,846.82,2025-06-02,Bank Transfer,Completed
TXN_003062,CUST_0957,PROD_0117,5,852.7,0.2,3410.8,2025-05-13,Bank Transfer,Cancelled
TXN_003063,CUST_0734,PROD_0159,1,462.18,0.12,406.72,2025-05-20,E-wallet,Pending
TXN_003064,CUST_0557,PROD_0022,5,643.25,0.13,2798.14,2025-05-29,Bank Transfer,Completed
TXN_003065,CUST_0042,PROD_0013,1,707.49,0.28,509.39,2025-05-11,E-wallet,Cancelled
TXN_003066,CUST_0225,PROD_0064,4,858.06,0.04,3294.95,2025-06-03,Debit Card,Pending
TXN_003067,CUST_0085,PROD_0025,5,452.16,0.26,1672.99,2025-05-27,Credit Card,Cancelled
TXN_003068,CUST_0619,PROD_0143,3,994.73,0.21,2357.51,2025-05-27,Debit Card,Cancelled
TXN_003069,CUST_0986,PROD_0080,2,761.9,0.29,1081.9,2025-05-31,E-wallet,Cancelled
TXN_003070,CUST_0013,PROD_0018,3,384.6,0.06,1084.57,2025-05-13,Debit Card,Pending
TXN_003071,CUST_0423,PROD_0106,1,683.95,0.13,595.04,2025-05-25,E-wallet,Pending
TXN_003072,CUST_0596,PROD_0181,3,21.53,0.26,47.8,2025-05-24,Bank Transfer,Completed
TXN_003073,CUST_0734,PROD_0014,1,110.02,0.02,107.82,2025-06-02,E-wallet,Cancelled
TXN_003074,CUST_0739,PROD_0005,2,567.97,0.21,897.39,2025-05-20,Credit Card,Cancelled
TXN_003075,CUST_0520,PROD_0039,2,272.61,0.2,436.18,2025-05-21,Bank Transfer,Cancelled
TXN_003076,CUST_0945,PROD_0197,3,526.77,0.29,1122.02,2025-06-02,Bank Transfer,Completed
TXN_003077,CUST_0035,PROD_0136,3,344.46,0.15,878.37,2025-06-04,Bank Transfer,Pending
TXN_003078,CUST_0706,PROD_0084,2,257.0,0.14,442.04,2025-05-12,E-wallet,Cancelled
TXN_003079,CUST_0995,PROD_0050,4,233.98,0.09,851.69,2025-05-08,Debit Card,Pending
TXN_003080,CUST_0466,PROD_0005,1,567.97,0.09,516.85,2025-06-01,Credit Card,Cancelled
TXN_003081,CUST_0974,PROD_0036,5,943.02,0.21,3724.93,2025-06-03,Credit Card,Cancelled
TXN_003082,CUST_0429,PROD_0018,2,384.6,0.24,584.59,2025-05-27,E-wallet,Cancelled
TXN_003083,CUST_0019,PROD_0074,4,748.29,0.03,2903.37,2025-06-05,Credit Card,Pending
TXN_003084,CUST_0617,PROD_0045,2,845.33,0.02,1656.85,2025-05-24,Bank Transfer,Completed
TXN_003085,CUST_0056,PROD_0022,2,643.25,0.17,1067.79,2025-05-21,Debit Card,Pending
TXN_003086,CUST_0089,PROD_0008,1,29.73,0.22,23.19,2025-05-14,Debit Card,Completed
TXN_003087,CUST_0926,PROD_0033,5,348.39,0.22,1358.72,2025-05-08,Bank Transfer,Completed
TXN_003088,CUST_0360,PROD_0023,2,337.86,0.01,668.96,2025-05-09,E-wallet,Cancelled
TXN_003089,CUST_0733,PROD_0096,1,807.03,0.15,685.98,2025-05-24,Bank Transfer,Pending
TXN_003090,CUST_0230,PROD_0198,3,897.91,0.09,2451.29,2025-05-14,Credit Card,Pending
TXN_003091,CUST_0671,PROD_0046,2,494.21,0.29,701.78,2025-05-24,Debit Card,Cancelled
TXN_003092,CUST_0308,PROD_0099,1,403.18,0.03,391.08,2025-06-04,E-wallet,Completed
TXN_003093,CUST_0008,PROD_0094,4,479.36,0.22,1495.6,2025-05-12,Debit Card,Cancelled
TXN_003094,CUST_0317,PROD_0126,2,580.52,0.08,1068.16,2025-05-26,Bank Transfer,Completed
TXN_003095,CUST_0503,PROD_0105,5,807.38,0.05,3835.05,2025-05-27,Credit Card,Cancelled
TXN_003096,CUST_0696,PROD_0033,4,348.39,0.2,1114.85,2025-06-01,Bank Transfer,Pending
TXN_003097,CUST_0004,PROD_0131,4,27.74,0.25,83.22,2025-05-15,Bank Transfer,Pending
TXN_003098,CUST_0955,PROD_0179,4,352.29,0.29,1000.5,2025-05-10,Debit Card,Pending
TXN_003099,CUST_0079,PROD_0160,4,59.58,0.27,173.97,2025-05-24,Bank Transfer,Cancelled
TXN_003100,CUST_0877,PROD_0070,5,389.21,0.09,1770.91,2025-05-23,Credit Card,Cancelled
TXN_003101,CUST_0164,PROD_0149,1,832.35,0.19,674.2,2025-05-26,Credit Card,Completed
TXN_003102,CUST_0423,PROD_0028,5,735.26,0.09,3345.43,2025-05-19,Bank Transfer,Pending
TXN_003103,CUST_0997,PROD_0038,2,974.65,0.07,1812.85,2025-05-10,E-wallet,Completed
TXN_003104,CUST_0315,PROD_0014,3,110.02,0.22,257.45,2025-05-09,Bank Transfer,Cancelled
TXN_003105,CUST_0157,PROD_0029,2,882.95,0.03,1712.92,2025-05-12,Bank Transfer,Pending
TXN_003106,CUST_0620,PROD_0189,3,553.61,0.05,1577.79,2025-05-29,Debit Card,Completed
TXN_003107,CUST_0994,PROD_0103,3,268.54,0.24,612.27,2025-05-17,Credit Card,Completed
TXN_003108,CUST_0104,PROD_0172,5,781.37,0.15,3320.82,2025-05-31,Credit Card,Cancelled
TXN_003109,CUST_0151,PROD_0119,2,890.53,0.0,1781.06,2025-05-16,Bank Transfer,Completed
TXN_003110,CUST_0315,PROD_0058,3,155.97,0.2,374.33,2025-05-12,E-wallet,Cancelled
TXN_003111,CUST_0896,PROD_0129,2,47.35,0.22,73.87,2025-05-21,E-wallet,Cancelled
TXN_003112,CUST_0821,PROD_0108,5,394.39,0.01,1952.23,2025-05-25,Bank Transfer,Pending
TXN_003113,CUST_0887,PROD_0199,1,115.89,0.1,104.3,2025-06-03,Credit Card,Completed
TXN_003114,CUST_0187,PROD_0024,2,982.56,0.24,1493.49,2025-05-26,E-wallet,Completed
TXN_003115,CUST_0673,PROD_0192,3,827.06,0.02,2431.56,2025-05-14,Debit Card,Completed
TXN_003116,CUST_0884,PROD_0008,1,29.73,0.21,23.49,2025-06-05,E-wallet,Cancelled
TXN_003117,CUST_0762,PROD_0136,4,344.46,0.0,1377.84,2025-05-30,Bank Transfer,Completed
TXN_003118,CUST_0103,PROD_0183,5,327.43,0.12,1440.69,2025-06-05,Debit Card,Completed
TXN_003119,CUST_0064,PROD_0179,2,352.29,0.03,683.44,2025-05-23,Credit Card,Completed
TXN_003120,CUST_0092,PROD_0071,1,478.32,0.28,344.39,2025-05-31,E-wallet,Pending
TXN_003121,CUST_0833,PROD_0030,2,110.41,0.03,214.2,2025-05-15,Bank Transfer,Cancelled
TXN_003122,CUST_0102,PROD_0151,4,206.66,0.23,636.51,2025-05-20,Bank Transfer,Completed
TXN_003123,CUST_0800,PROD_0192,1,827.06,0.27,603.75,2025-05-13,Bank Transfer,Completed
TXN_003124,CUST_0779,PROD_0091,5,855.28,0.29,3036.24,2025-06-05,E-wallet,Completed
TXN_003125,CUST_0596,PROD_0166,3,191.04,0.25,429.84,2025-05-17,Bank Transfer,Cancelled
TXN_003126,CUST_0337,PROD_0094,1,479.36,0.19,388.28,2025-06-04,Debit Card,Pending
TXN_003127,CUST_0349,PROD_0058,3,155.97,0.16,393.04,2025-05-15,Credit Card,Completed
TXN_003128,CUST_0484,PROD_0043,5,485.53,0.16,2039.23,2025-05-10,Bank Transfer,Cancelled
TXN_003129,CUST_0763,PROD_0001,4,766.41,0.04,2943.01,2025-05-23,Credit Card,Cancelled
TXN_003130,CUST_0233,PROD_0120,1,534.54,0.28,384.87,2025-06-03,Bank Transfer,Completed
TXN_003131,CUST_0566,PROD_0177,5,527.87,0.03,2560.17,2025-05-18,Bank Transfer,Completed
TXN_003132,CUST_0133,PROD_0052,5,671.46,0.26,2484.4,2025-05-19,Bank Transfer,Pending
TXN_003133,CUST_0493,PROD_0126,1,580.52,0.16,487.64,2025-05-22,E-wallet,Completed
TXN_003134,CUST_0042,PROD_0115,4,746.77,0.17,2479.28,2025-06-03,Credit Card,Completed
TXN_003135,CUST_0818,PROD_0074,5,748.29,0.0,3741.45,2025-05-14,E-wallet,Pending
TXN_003136,CUST_0477,PROD_0129,1,47.35,0.0,47.35,2025-05-17,E-wallet,Cancelled
TXN_003137,CUST_0889,PROD_0076,2,844.42,0.24,1283.52,2025-06-02,Debit Card,Pending
TXN_003138,CUST_0988,PROD_0048,2,886.64,0.29,1259.03,2025-06-03,Bank Transfer,Cancelled
TXN_003139,CUST_0039,PROD_0099,5,403.18,0.2,1612.72,2025-05-25,E-wallet,Pending
TXN_003140,CUST_0266,PROD_0102,4,73.2,0.01,289.87,2025-05-12,Bank Transfer,Cancelled
TXN_003141,CUST_0700,PROD_0092,1,650.91,0.13,566.29,2025-05-15,Credit Card,Completed
TXN_003142,CUST_0592,PROD_0094,2,479.36,0.03,929.96,2025-06-05,Credit Card,Pending
TXN_003143,CUST_0917,PROD_0077,2,143.04,0.12,251.75,2025-06-06,Bank Transfer,Completed
TXN_003144,CUST_0223,PROD_0051,3,159.62,0.01,474.07,2025-05-11,E-wallet,Completed
TXN_003145,CUST_0289,PROD_0055,1,882.84,0.19,715.1,2025-05-10,Debit Card,Cancelled
TXN_003146,CUST_0141,PROD_0074,5,748.29,0.26,2768.67,2025-05-21,Credit Card,Completed
TXN_003147,CUST_0025,PROD_0003,3,596.59,0.27,1306.53,2025-05-14,Bank Transfer,Cancelled
TXN_003148,CUST_0829,PROD_0020,1,852.25,0.09,775.55,2025-05-30,Credit Card,Completed
TXN_003149,CUST_0104,PROD_0095,1,802.86,0.11,714.55,2025-05-14,E-wallet,Cancelled
TXN_003150,CUST_0564,PROD_0100,3,999.44,0.12,2638.52,2025-05-12,Debit Card,Completed
TXN_003151,CUST_0684,PROD_0158,3,726.33,0.07,2026.46,2025-05-20,Credit Card,Completed
TXN_003152,CUST_0004,PROD_0084,1,257.0,0.25,192.75,2025-05-09,E-wallet,Pending
TXN_003153,CUST_0431,PROD_0067,2,156.72,0.15,266.42,2025-05-11,Bank Transfer,Completed
TXN_003154,CUST_0328,PROD_0121,2,145.99,0.17,242.34,2025-05-27,Credit Card,Completed
TXN_003155,CUST_0560,PROD_0198,1,897.91,0.27,655.47,2025-05-08,Bank Transfer,Pending
TXN_003156,CUST_0827,PROD_0026,2,696.24,0.07,1295.01,2025-05-26,Bank Transfer,Cancelled
TXN_003157,CUST_0101,PROD_0088,3,185.81,0.08,512.84,2025-05-25,Credit Card,Cancelled
TXN_003158,CUST_0832,PROD_0154,4,691.32,0.05,2627.02,2025-05-14,Bank Transfer,Completed
TXN_003159,CUST_0158,PROD_0076,3,844.42,0.13,2203.94,2025-05-14,E-wallet,Pending
TXN_003160,CUST_0433,PROD_0198,4,897.91,0.14,3088.81,2025-06-05,E-wallet,Completed
TXN_003161,CUST_0453,PROD_0027,1,723.21,0.14,621.96,2025-06-05,Bank Transfer,Completed
TXN_003162,CUST_0371,PROD_0099,3,403.18,0.23,931.35,2025-05-22,Debit Card,Pending
TXN_003163,CUST_0681,PROD_0186,1,803.25,0.06,755.05,2025-05-22,E-wallet,Pending
TXN_003164,CUST_0234,PROD_0136,1,344.46,0.23,265.23,2025-05-09,Bank Transfer,Pending
TXN_003165,CUST_0842,PROD_0019,3,185.93,0.15,474.12,2025-05-27,Bank Transfer,Cancelled
TXN_003166,CUST_0186,PROD_0099,1,403.18,0.05,383.02,2025-06-01,E-wallet,Pending
TXN_003167,CUST_0790,PROD_0193,4,564.55,0.21,1783.98,2025-05-25,Debit Card,Pending
TXN_003168,CUST_0191,PROD_0143,5,994.73,0.25,3730.24,2025-06-05,Bank Transfer,Pending
TXN_003169,CUST_0439,PROD_0065,2,788.69,0.0,1577.38,2025-05-17,Bank Transfer,Cancelled
TXN_003170,CUST_0212,PROD_0037,4,165.53,0.28,476.73,2025-05-10,Debit Card,Pending
TXN_003171,CUST_0214,PROD_0187,5,452.6,0.29,1606.73,2025-05-25,Bank Transfer,Pending
TXN_003172,CUST_0709,PROD_0036,3,943.02,0.18,2319.83,2025-05-31,Bank Transfer,Cancelled
TXN_003173,CUST_0517,PROD_0122,5,987.32,0.02,4837.87,2025-05-09,Credit Card,Pending
TXN_003174,CUST_0530,PROD_0134,4,175.35,0.18,575.15,2025-05-30,Debit Card,Completed
TXN_003175,CUST_0711,PROD_0086,3,510.08,0.23,1178.28,2025-05-29,Credit Card,Pending
TXN_003176,CUST_0808,PROD_0007,5,99.35,0.28,357.66,2025-05-18,Debit Card,Pending
TXN_003177,CUST_0205,PROD_0148,4,626.57,0.22,1954.9,2025-05-09,E-wallet,Cancelled
TXN_003178,CUST_0875,PROD_0116,4,377.97,0.29,1073.43,2025-05-13,Credit Card,Pending
TXN_003179,CUST_0197,PROD_0175,3,22.24,0.12,58.71,2025-06-05,Bank Transfer,Cancelled
TXN_003180,CUST_0610,PROD_0119,4,890.53,0.21,2814.07,2025-05-26,E-wallet,Completed
TXN_003181,CUST_0447,PROD_0020,5,852.25,0.21,3366.39,2025-06-06,Debit Card,Cancelled
TXN_003182,CUST_0266,PROD_0038,2,974.65,0.14,1676.4,2025-05-10,Bank Transfer,Cancelled
TXN_003183,CUST_0858,PROD_0034,4,551.58,0.22,1720.93,2025-06-01,Credit Card,Cancelled
TXN_003184,CUST_0181,PROD_0045,2,845.33,0.14,1453.97,2025-06-03,Credit Card,Pending
TXN_003185,CUST_0851,PROD_0095,4,802.86,0.13,2793.95,2025-06-03,Bank Transfer,Completed
TXN_003186,CUST_0434,PROD_0043,1,485.53,0.23,373.86,2025-06-01,E-wallet,Completed
TXN_003187,CUST_0296,PROD_0069,5,868.8,0.12,3822.72,2025-05-20,Debit Card,Completed
TXN_003188,CUST_0384,PROD_0045,1,845.33,0.25,634.0,2025-05-19,Credit Card,Completed
TXN_003189,CUST_0599,PROD_0046,2,494.21,0.01,978.54,2025-06-01,Bank Transfer,Cancelled
TXN_003190,CUST_0814,PROD_0141,1,714.0,0.03,692.58,2025-05-09,E-wallet,Completed
TXN_003191,CUST_0695,PROD_0102,3,73.2,0.15,186.66,2025-06-04,Credit Card,Pending
TXN_003192,CUST_0560,PROD_0007,1,99.35,0.14,85.44,2025-05-09,Credit Card,Completed
TXN_003193,CUST_0826,PROD_0021,4,190.26,0.28,547.95,2025-05-23,Credit Card,Pending
TXN_003194,CUST_0702,PROD_0003,1,596.59,0.09,542.9,2025-05-31,Debit Card,Completed
TXN_003195,CUST_0424,PROD_0118,2,584.51,0.08,1075.5,2025-05-29,Bank Transfer,Cancelled
TXN_003196,CUST_0230,PROD_0029,4,882.95,0.05,3355.21,2025-05-29,Bank Transfer,Pending
TXN_003197,CUST_0248,PROD_0143,1,994.73,0.16,835.57,2025-05-19,Credit Card,Cancelled
TXN_003198,CUST_0408,PROD_0194,3,719.49,0.08,1985.79,2025-06-01,E-wallet,Cancelled
TXN_003199,CUST_0747,PROD_0157,5,949.95,0.1,4274.78,2025-05-15,Debit Card,Cancelled
TXN_003200,CUST_0620,PROD_0058,2,155.97,0.14,268.27,2025-06-01,Bank Transfer,Completed
TXN_003201,CUST_0554,PROD_0023,2,337.86,0.27,493.28,2025-06-03,Bank Transfer,Completed
TXN_003202,CUST_0357,PROD_0167,1,279.11,0.09,253.99,2025-05-13,Bank Transfer,Completed
TXN_003203,CUST_0129,PROD_0111,4,307.19,0.14,1056.73,2025-05-17,E-wallet,Completed
TXN_003204,CUST_0465,PROD_0043,5,485.53,0.19,1966.4,2025-05-26,Debit Card,Cancelled
TXN_003205,CUST_0501,PROD_0068,5,925.68,0.22,3610.15,2025-05-19,E-wallet,Completed
TXN_003206,CUST_0464,PROD_0186,1,803.25,0.15,682.76,2025-05-20,Bank Transfer,Pending
TXN_003207,CUST_0836,PROD_0001,4,766.41,0.22,2391.2,2025-05-26,Bank Transfer,Completed
TXN_003208,CUST_0174,PROD_0012,5,848.02,0.0,4240.1,2025-05-15,Credit Card,Cancelled
TXN_003209,CUST_0983,PROD_0044,5,179.12,0.01,886.64,2025-06-01,Credit Card,Pending
TXN_003210,CUST_0796,PROD_0077,2,143.04,0.19,231.72,2025-05-29,E-wallet,Cancelled
TXN_003211,CUST_0587,PROD_0009,5,918.72,0.07,4272.05,2025-05-09,Debit Card,Pending
TXN_003212,CUST_0981,PROD_0050,2,233.98,0.06,439.88,2025-06-06,Debit Card,Completed
TXN_003213,CUST_0367,PROD_0018,1,384.6,0.05,365.37,2025-05-26,E-wallet,Pending
TXN_003214,CUST_0874,PROD_0016,1,652.69,0.19,528.68,2025-05-14,Debit Card,Pending
TXN_003215,CUST_0291,PROD_0085,1,707.59,0.07,658.06,2025-05-25,E-wallet,Cancelled
TXN_003216,CUST_0803,PROD_0054,5,424.45,0.06,1994.91,2025-05-13,Debit Card,Completed
TXN_003217,CUST_0897,PROD_0042,3,13.78,0.25,31.0,2025-05-25,Debit Card,Cancelled
TXN_003218,CUST_0437,PROD_0034,1,551.58,0.24,419.2,2025-06-06,E-wallet,Cancelled
TXN_003219,CUST_0765,PROD_0190,5,641.16,0.3,2244.06,2025-05-30,Credit Card,Completed
TXN_003220,CUST_0852,PROD_0069,3,868.8,0.03,2528.21,2025-05-09,Credit Card,Pending
TXN_003221,CUST_0799,PROD_0086,5,510.08,0.12,2244.35,2025-05-08,Debit Card,Completed
TXN_003222,CUST_0121,PROD_0037,2,165.53,0.29,235.05,2025-05-25,Debit Card,Completed
TXN_003223,CUST_0493,PROD_0118,3,584.51,0.18,1437.89,2025-05-29,Debit Card,Completed
TXN_003224,CUST_0929,PROD_0004,4,37.92,0.05,144.1,2025-05-13,E-wallet,Cancelled
TXN_003225,CUST_0096,PROD_0145,2,386.45,0.27,564.22,2025-05-27,Credit Card,Cancelled
TXN_003226,CUST_0136,PROD_0047,4,645.45,0.13,2246.17,2025-05-15,Debit Card,Completed
TXN_003227,CUST_0494,PROD_0096,2,807.03,0.22,1258.97,2025-06-02,Bank Transfer,Pending
TXN_003228,CUST_0485,PROD_0082,2,409.35,0.2,654.96,2025-05-21,Bank Transfer,Pending
TXN_003229,CUST_0393,PROD_0027,2,723.21,0.21,1142.67,2025-05-09,Bank Transfer,Completed
TXN_003230,CUST_0460,PROD_0197,2,526.77,0.01,1043.0,2025-05-19,Debit Card,Cancelled
TXN_003231,CUST_0760,PROD_0137,3,996.18,0.09,2719.57,2025-06-02,E-wallet,Completed
TXN_003232,CUST_0196,PROD_0043,1,485.53,0.02,475.82,2025-05-15,Debit Card,Pending
